Datum;Tid (UTC);barkakra temperature;barkakra wind;barkakra wind #2;barkakra pressure;gothenburg temperature;gothenburg wind;gothenburg wind #2;gothenburg pressure;jonkoping temperature;jonkoping wind;jonkoping wind #2;jonkoping pressure;vaderoarna temperature;vaderoarna wind;vaderoarna wind #2;vaderoarna pressure;vinga temperature;vinga wind;vinga wind #2;vinga pressure
2018-10-07;13:00:00;12.0;310;6.0;1018.6;12.5;277;2.9;1017.7;10.6;300;4.0;1016.8;9.0;336;2.6;1017.3;11.6;321;3.1;1017.8
2018-10-07;14:00:00;11.9;300;4.0;1019.1;11.8;286;2.4;1017.9;10.5;310;3.0;1017.3;9.6;302;1.3;1017.4;11.5;316;3.2;1018.1
2018-10-07;15:00:00;11.1;300;3.0;1019.0;11.6;277;2.1;1017.9;10.2;300;3.0;1017.3;9.7;247;2.9;1017.2;10.8;295;2.2;1018.0
2018-10-07;16:00:00;10.5;260;2.0;1019.4;10.5;244;1.8;1018.0;8.5;270;1.0;1017.7;9.4;236;3.8;1016.8;10.4;261;2.5;1018.0
2018-10-07;17:00:00;9.3;230;1.0;1019.8;9.3;0;0.0;1018.2;4.7;0;0.0;1018.5;9.4;236;6.1;1016.9;10.4;253;2.5;1018.1
2018-10-07;18:00:00;8.7;190;2.0;1020.2;8.6;162;0.7;1018.3;3.0;190;1.0;1019.1;9.6;217;6.4;1016.8;10.7;219;3.4;1018.2
2018-10-07;19:00:00;7.7;180;3.0;1020.6;8.3;153;0.9;1018.3;1.6;210;2.0;1019.5;10.2;212;8.8;1016.5;11.2;229;7.0;1018.2
2018-10-07;20:00:00;7.9;180;2.0;1021.0;8.8;176;1.3;1018.3;2.2;220;2.0;1019.1;10.4;217;11.1;1016.0;10.8;231;9.1;1018.1
2018-10-07;21:00:00;7.0;180;2.0;1020.9;10.2;214;2.5;1018.1;2.8;220;2.0;1019.3;10.6;229;11.0;1015.6;10.5;230;8.4;1017.9
2018-10-07;22:00:00;7.4;160;3.0;1020.6;10.0;213;2.7;1017.9;5.0;210;2.0;1018.9;10.8;239;13.0;1015.1;10.7;234;9.6;1017.7
2018-10-07;23:00:00;-;-;-;-;10.0;216;3.0;1018.1;5.5;190;2.0;1018.4;10.8;225;13.6;1015.1;10.5;221;10.9;1017.5
2018-10-08;00:00:00;-;-;-;-;10.1;198;2.2;1017.1;6.7;220;4.0;1018.7;10.6;213;13.6;1014.2;10.6;223;12.7;1017.1
2018-10-08;01:00:00;-;-;-;-;10.2;218;3.0;1016.8;7.0;220;5.0;1017.8;10.4;197;12.3;1013.0;10.8;221;12.9;1016.5
2018-10-08;02:00:00;-;-;-;-;10.4;209;3.2;1016.1;6.9;200;5.0;1017.2;10.4;212;13.6;1012.6;10.8;219;13.5;1015.6
2018-10-08;03:00:00;-;-;-;-;10.7;209;3.7;1015.7;6.8;210;5.0;1016.7;10.5;209;17.2;1011.3;10.8;220;13.8;1015.2
2018-10-08;04:00:00;-;-;-;-;9.6;219;4.5;1015.2;7.3;200;6.0;1016.2;10.8;195;14.6;1010.1;10.8;204;15.7;1013.7
2018-10-08;05:00:00;9.1;190;4.0;1018.9;9.7;204;4.3;1013.8;7.4;210;6.0;1015.4;10.6;207;16.3;1009.3;10.7;203;16.8;1012.7
2018-10-08;06:00:00;9.1;190;4.0;1018.9;9.9;190;5.2;1013.3;7.7;210;7.0;1015.3;10.5;207;16.0;1008.9;11.1;201;17.3;1012.3
2018-10-08;07:00:00;9.6;180;5.0;1018.9;10.7;204;6.2;1013.3;8.1;210;7.0;1014.9;10.8;205;16.7;1008.8;11.9;210;17.1;1012.2
2018-10-08;08:00:00;10.4;190;5.0;1018.9;11.3;200;6.1;1013.1;8.3;210;9.0;1014.4;11.1;209;14.9;1008.8;11.8;216;17.3;1012.3
2018-10-08;09:00:00;11.2;190;5.0;1018.9;12.0;214;4.7;1013.0;9.2;210;10.0;1014.0;12.2;219;16.2;1008.4;12.0;217;17.5;1012.4
2018-10-08;10:00:00;11.7;190;5.0;1018.9;12.3;210;5.2;1013.1;9.1;210;10.0;1014.0;12.2;226;15.8;1008.8;12.3;218;16.6;1012.6
2018-10-08;11:00:00;12.5;190;5.0;1018.5;12.4;209;5.3;1013.3;8.8;210;9.0;1014.2;12.5;224;14.7;1009.3;12.3;218;14.9;1012.9
2018-10-08;12:00:00;12.9;210;6.0;1018.4;12.6;214;5.2;1013.3;8.7;210;8.0;1014.4;12.6;226;14.5;1009.5;12.7;223;13.2;1013.1
2018-10-08;13:00:00;12.7;200;5.0;1018.0;12.7;223;5.0;1013.2;9.2;210;8.0;1014.3;12.6;226;15.8;1009.3;12.8;228;14.0;1013.0
2018-10-08;14:00:00;12.6;200;4.0;1017.8;12.9;212;3.8;1013.2;9.4;210;8.0;1014.0;12.7;233;14.5;1009.5;13.0;223;13.1;1013.0
2018-10-08;15:00:00;12.4;200;4.0;1017.7;13.0;213;4.0;1013.1;9.6;210;7.0;1014.0;12.7;229;15.4;1009.3;13.0;225;12.5;1012.8
2018-10-08;16:00:00;12.0;180;3.0;1017.7;12.7;215;3.8;1013.1;9.6;210;7.0;1014.0;12.6;233;14.0;1009.6;12.7;221;12.5;1012.8
2018-10-08;17:00:00;11.9;170;3.0;1017.5;12.5;211;3.7;1013.2;9.6;200;6.0;1014.0;12.5;230;12.9;1009.8;12.7;221;12.8;1012.8
2018-10-08;18:00:00;11.9;170;3.0;1017.9;12.6;207;4.8;1013.4;9.8;210;7.0;1013.9;12.4;231;11.9;1009.9;12.6;221;12.9;1012.8
2018-10-08;19:00:00;11.9;190;3.0;1018.2;12.8;211;4.0;1013.5;9.9;210;7.0;1014.2;12.5;233;12.6;1010.1;12.9;222;12.7;1013.1
2018-10-08;20:00:00;11.5;190;4.0;1018.2;13.0;217;4.4;1013.7;10.1;210;7.0;1014.2;12.6;233;13.8;1009.8;12.8;223;12.3;1013.3
2018-10-08;21:00:00;11.7;190;4.0;1018.2;13.0;210;4.2;1013.7;10.3;210;7.0;1014.3;12.6;228;15.1;1009.9;13.0;226;13.8;1013.4
2018-10-08;22:00:00;11.9;180;3.0;1018.0;13.1;218;4.3;1013.5;10.4;210;6.0;1014.2;12.6;233;14.8;1009.8;13.0;228;13.0;1013.2
2018-10-08;23:00:00;11.8;180;3.0;1017.7;13.2;220;3.8;1013.7;10.4;200;5.0;1013.9;12.7;226;14.5;1010.2;13.2;229;11.6;1013.2
2018-10-09;00:00:00;11.4;190;4.0;1017.7;13.3;225;5.1;1013.7;11.0;220;6.0;1013.9;12.8;228;14.6;1010.5;13.2;229;12.5;1013.5
2018-10-09;01:00:00;11.6;190;4.0;1017.7;13.6;225;4.7;1013.7;11.1;220;6.0;1013.7;12.8;225;13.4;1010.2;13.1;231;11.6;1013.6
2018-10-09;02:00:00;11.6;190;4.0;1017.5;13.3;222;3.9;1013.5;11.3;220;6.0;1013.6;12.8;218;12.3;1010.1;13.0;225;11.0;1013.1
2018-10-09;03:00:00;11.6;200;4.0;1017.2;13.1;209;3.4;1013.0;11.2;220;5.0;1013.6;12.8;222;12.2;1010.0;13.0;218;10.7;1012.6
2018-10-09;04:00:00;11.2;190;4.0;1016.7;13.2;209;4.3;1012.9;11.2;210;6.0;1013.0;12.9;215;13.1;1009.4;12.9;214;11.1;1012.4
2018-10-09;05:00:00;11.6;190;4.0;1016.8;13.3;213;4.3;1012.9;11.1;220;5.0;1013.4;13.0;224;15.4;1008.8;13.0;214;10.8;1012.1
2018-10-09;06:00:00;11.3;190;5.0;1017.0;13.2;208;4.5;1013.0;11.2;210;6.0;1013.1;13.1;222;15.8;1009.1;12.9;212;10.7;1012.4
2018-10-09;07:00:00;11.9;200;5.0;1017.4;13.6;207;3.2;1013.7;11.4;220;7.0;1014.1;13.1;224;14.2;1009.6;12.9;210;9.5;1013.2
2018-10-09;08:00:00;12.7;210;6.0;1017.9;13.6;199;4.2;1013.9;11.7;220;6.0;1014.3;13.2;219;15.1;1009.8;13.2;217;11.1;1013.3
2018-10-09;09:00:00;13.2;200;4.0;1018.6;13.8;192;4.7;1013.8;12.0;210;7.0;1014.3;13.2;223;14.3;1010.2;13.1;204;11.5;1013.1
2018-10-09;10:00:00;13.2;180;3.0;1018.6;14.0;203;4.5;1014.2;12.4;220;8.0;1014.4;13.2;228;14.9;1010.3;13.3;211;11.4;1013.8
2018-10-09;11:00:00;13.7;160;3.0;1018.7;14.2;208;5.2;1014.0;12.4;220;8.0;1014.6;13.2;227;16.2;1010.5;13.4;210;11.0;1013.6
2018-10-09;12:00:00;13.9;170;3.0;1018.6;14.5;208;4.9;1013.9;12.4;220;8.0;1014.6;13.2;226;14.7;1010.7;13.5;209;10.7;1013.6
2018-10-09;13:00:00;14.0;160;2.0;1018.3;14.7;204;5.1;1014.1;12.8;220;8.0;1014.4;13.1;227;14.9;1010.6;14.2;224;10.6;1013.8
2018-10-09;14:00:00;14.4;210;3.0;1018.2;14.8;211;4.3;1013.8;12.2;210;7.0;1014.6;13.2;227;13.9;1010.9;14.0;225;9.6;1013.8
2018-10-09;15:00:00;14.3;200;3.0;1018.1;14.7;223;4.3;1014.0;12.4;220;7.0;1014.2;13.1;225;13.4;1010.9;14.1;229;9.8;1014.0
2018-10-09;16:00:00;14.3;200;4.0;1018.4;14.4;219;3.2;1014.2;12.4;220;8.0;1014.4;13.0;227;15.4;1010.9;14.0;224;10.3;1014.1
2018-10-09;17:00:00;14.1;190;3.0;1018.7;14.3;226;4.1;1015.0;12.3;220;7.0;1014.6;13.0;222;15.1;1011.0;13.9;236;10.7;1014.8
2018-10-09;18:00:00;14.1;200;4.0;1019.1;14.0;221;4.3;1015.4;12.3;220;6.0;1015.1;13.1;226;15.3;1011.8;13.6;225;11.3;1015.0
2018-10-09;19:00:00;14.0;220;5.0;1019.7;14.2;221;4.4;1015.7;12.4;220;7.0;1015.4;13.1;223;15.5;1012.0;13.6;223;10.4;1015.5
2018-10-09;20:00:00;13.6;220;5.0;1019.9;14.1;216;4.1;1016.2;12.4;220;7.0;1015.8;13.1;225;15.3;1012.6;13.6;217;9.8;1015.9
2018-10-09;21:00:00;13.5;210;4.0;1020.3;14.0;215;4.3;1016.6;12.3;220;7.0;1016.1;13.0;225;15.0;1013.2;13.6;225;10.8;1016.3
2018-10-09;22:00:00;13.1;210;3.0;1020.5;14.0;216;3.4;1016.9;12.2;220;7.0;1016.2;13.0;228;15.4;1013.4;13.5;224;10.4;1016.6
2018-10-09;23:00:00;12.5;220;3.0;1020.5;13.7;221;2.9;1017.2;11.8;230;7.0;1016.5;12.9;229;14.4;1014.1;13.4;227;10.5;1016.9
2018-10-10;00:00:00;11.6;140;2.0;1020.7;13.7;215;3.0;1017.9;11.9;230;8.0;1016.3;12.9;229;13.0;1014.4;13.4;237;9.6;1017.6
2018-10-10;01:00:00;11.5;200;3.0;1021.4;13.5;206;2.7;1018.2;12.0;240;6.0;1017.5;13.0;242;12.1;1015.3;13.1;232;8.4;1017.8
2018-10-10;02:00:00;11.3;210;2.0;1021.3;13.3;215;2.5;1018.9;11.8;230;6.0;1017.7;13.1;237;12.1;1015.2;13.1;224;8.3;1018.6
2018-10-10;03:00:00;8.5;170;1.0;1021.7;13.2;211;2.8;1019.0;11.7;260;6.0;1018.9;13.0;233;11.4;1015.7;12.9;216;7.7;1018.9
2018-10-10;04:00:00;8.7;200;2.0;1021.9;12.5;217;2.3;1019.3;11.5;240;5.0;1018.9;12.9;228;12.3;1016.0;12.6;212;8.2;1019.1
2018-10-10;05:00:00;8.4;200;2.0;1022.1;12.8;214;2.9;1019.8;10.9;230;5.0;1019.1;12.9;230;10.4;1016.9;12.4;222;8.8;1019.6
2018-10-10;06:00:00;6.3;110;2.0;1022.7;12.7;220;2.8;1020.5;11.2;230;5.0;1020.2;12.8;220;9.6;1017.9;12.3;221;9.0;1020.1
2018-10-10;07:00:00;9.4;100;1.0;1023.5;12.8;228;2.5;1021.5;11.6;230;6.0;1021.2;12.8;213;7.9;1019.2;12.3;225;7.4;1021.2
2018-10-10;08:00:00;11.4;140;2.0;1024.0;12.8;210;2.5;1022.3;12.0;220;5.0;1022.1;12.8;212;9.0;1020.2;12.3;223;5.6;1022.1
2018-10-10;09:00:00;13.0;150;2.0;1024.3;13.0;227;2.3;1023.2;12.6;230;4.0;1022.9;13.0;210;9.4;1021.2;12.0;217;5.9;1022.9
2018-10-10;10:00:00;15.0;130;3.0;1024.8;13.4;208;2.5;1023.8;13.1;230;5.0;1023.6;13.0;215;9.9;1021.7;11.8;212;5.4;1023.6
2018-10-10;11:00:00;16.1;120;2.0;1024.6;13.6;194;3.0;1023.9;13.6;240;4.0;1023.6;12.2;222;10.8;1021.9;11.8;206;6.7;1023.6
2018-10-10;12:00:00;17.1;150;3.0;1024.4;13.9;199;2.4;1024.0;14.8;220;5.0;1023.6;12.0;220;9.9;1022.2;12.3;189;6.1;1023.5
2018-10-10;13:00:00;17.7;130;2.0;1024.2;14.5;212;2.2;1023.8;15.9;220;3.0;1023.4;11.8;222;8.5;1022.4;11.8;175;6.3;1023.6
2018-10-10;14:00:00;17.9;140;1.0;1023.8;14.6;171;3.0;1023.7;16.4;200;3.0;1023.5;11.8;200;6.7;1022.7;12.1;166;6.0;1023.4
2018-10-10;15:00:00;17.2;130;3.0;1023.7;13.6;176;2.5;1023.7;16.3;230;3.0;1023.6;12.5;184;7.2;1022.6;11.7;171;5.5;1023.5
2018-10-10;16:00:00;15.5;140;1.0;1023.7;13.2;194;1.2;1023.7;13.4;180;1.0;1024.1;12.1;173;8.1;1023.1;11.8;170;5.2;1023.5
2018-10-10;17:00:00;12.3;0;0.0;1024.2;12.1;0;0.0;1024.0;9.5;0;0.0;1025.1;12.0;183;5.5;1023.4;11.4;164;4.7;1023.7
2018-10-10;18:00:00;10.8;0;0.0;1024.4;11.2;127;0.6;1024.2;7.1;0;0.0;1025.6;11.6;179;5.0;1023.8;11.2;166;4.7;1024.0
2018-10-10;19:00:00;9.5;120;1.0;1024.5;10.0;0;0.0;1024.7;5.8;0;0.0;1025.7;11.0;175;4.9;1024.1;11.7;168;4.8;1024.1
2018-10-10;20:00:00;9.6;0;0.0;1024.7;9.3;40;1.3;1024.7;4.6;0;0.0;1026.2;11.1;165;6.0;1024.4;10.8;154;2.5;1024.3
2018-10-10;21:00:00;9.3;110;2.0;1024.6;8.4;43;1.2;1024.6;4.0;0;0.0;1026.8;10.9;136;6.1;1024.7;10.5;64;2.2;1024.3
2018-10-10;22:00:00;9.5;100;2.0;1024.4;8.0;37;0.7;1024.3;2.9;0;0.0;1027.0;10.9;129;4.0;1024.4;11.1;85;3.0;1023.7
2018-10-10;23:00:00;9.6;110;4.0;1024.2;7.7;29;0.7;1024.3;2.7;0;0.0;1026.9;10.8;102;3.8;1024.2;11.6;99;3.4;1023.7
2018-10-11;00:00:00;10.3;100;4.0;1024.0;7.8;357;0.6;1024.3;2.0;0;0.0;1026.7;10.4;105;3.2;1024.4;12.0;118;4.6;1023.6
2018-10-11;01:00:00;10.1;100;3.0;1023.6;7.6;0;0.0;1024.1;1.7;0;0.0;1026.7;10.2;80;4.2;1024.3;12.0;113;4.4;1023.4
2018-10-11;02:00:00;10.1;80;3.0;1023.1;7.4;5;0.9;1023.9;1.2;0;0.0;1026.5;9.8;69;5.0;1023.7;11.8;116;4.9;1023.1
2018-10-11;03:00:00;10.4;100;3.0;1022.5;7.5;0;0.0;1023.5;0.8;0;0.0;1026.2;10.3;83;4.8;1023.3;11.5;102;4.4;1022.8
2018-10-11;04:00:00;10.6;100;6.0;1022.1;7.9;52;1.0;1023.2;0.7;0;0.0;1026.1;10.4;89;5.0;1022.9;11.5;99;5.6;1022.3
2018-10-11;05:00:00;11.1;100;6.0;1021.8;8.8;53;1.6;1022.9;0.4;0;0.0;1026.1;10.1;89;4.7;1022.8;11.6;106;5.8;1022.0
2018-10-11;06:00:00;11.3;90;6.0;1021.5;9.4;67;1.6;1022.5;0.7;0;0.0;1026.1;10.4;101;7.2;1022.3;12.0;101;5.6;1021.6
2018-10-11;07:00:00;12.1;100;6.0;1021.6;10.7;33;1.5;1022.2;4.8;0;0.0;1025.7;10.5;97;6.8;1022.2;12.5;114;7.8;1021.3
2018-10-11;08:00:00;13.7;100;6.0;1021.6;14.6;98;1.6;1022.0;10.2;0;0.0;1025.0;11.1;96;7.0;1022.0;14.0;119;9.2;1020.9
2018-10-11;09:00:00;15.6;110;7.0;1021.3;16.7;122;2.5;1021.9;13.2;150;1.0;1024.6;12.2;82;5.9;1021.9;15.0;123;9.8;1020.7
2018-10-11;10:00:00;16.8;110;8.0;1021.0;17.9;130;3.2;1021.6;16.2;140;4.0;1023.8;13.9;92;6.7;1021.4;15.6;117;8.0;1020.5
2018-10-11;11:00:00;19.1;120;9.0;1020.4;19.4;126;4.3;1020.8;17.1;150;6.0;1023.5;15.1;101;6.9;1020.9;16.6;121;7.4;1020.0
2018-10-11;12:00:00;20.2;120;11.0;1019.4;20.3;125;2.9;1020.2;18.2;150;5.0;1022.9;16.0;107;7.6;1020.1;17.6;127;8.7;1019.2
2018-10-11;13:00:00;20.0;120;11.0;1018.8;20.7;139;4.2;1019.8;18.2;150;6.0;1022.1;16.8;111;8.3;1019.8;18.1;125;9.1;1018.8
2018-10-11;14:00:00;19.7;120;10.0;1018.4;20.9;131;3.3;1019.2;18.1;150;4.0;1021.7;17.4;94;8.2;1019.1;17.8;127;7.6;1018.3
2018-10-11;15:00:00;17.7;110;8.0;1018.3;20.1;113;3.5;1018.4;17.2;130;4.0;1021.5;16.9;83;7.5;1018.5;17.6;116;7.3;1017.9
2018-10-11;16:00:00;15.0;110;7.0;1018.3;18.8;103;1.6;1018.1;14.3;120;4.0;1021.8;16.2;89;9.3;1017.7;17.1;117;6.3;1017.6
2018-10-11;17:00:00;13.5;120;6.0;1018.6;17.6;136;1.9;1018.5;13.0;110;4.0;1021.5;15.4;89;9.0;1017.7;16.4;130;7.6;1017.6
2018-10-11;18:00:00;12.8;110;6.0;1019.1;16.5;123;2.3;1018.4;12.1;130;3.0;1021.5;14.9;101;9.1;1017.8;15.5;135;6.6;1017.9
2018-10-11;19:00:00;12.5;110;6.0;1019.2;16.2;136;3.8;1018.6;11.2;130;3.0;1021.4;14.2;102;6.8;1018.2;15.1;138;6.3;1018.0
2018-10-11;20:00:00;12.7;90;4.0;1019.2;15.8;132;3.5;1018.7;11.0;150;3.0;1021.5;14.1;99;7.3;1018.2;14.6;147;6.6;1018.1
2018-10-11;21:00:00;12.8;100;3.0;1019.5;15.0;135;2.8;1018.7;10.8;180;3.0;1021.9;14.0;102;7.8;1018.4;14.3;136;6.8;1018.1
2018-10-11;22:00:00;12.3;100;4.0;1019.3;14.8;125;2.8;1018.8;10.3;150;4.0;1021.7;13.2;94;6.8;1018.6;14.2;134;6.7;1018.0
2018-10-11;23:00:00;11.9;100;4.0;1019.2;14.1;124;2.8;1018.6;10.4;150;4.0;1021.6;12.7;91;6.8;1018.4;14.5;129;7.8;1017.8
2018-10-12;00:00:00;11.9;100;3.0;1019.2;12.7;74;1.9;1018.4;10.2;150;3.0;1021.4;12.5;93;5.7;1018.2;13.7;131;7.4;1017.7
2018-10-12;01:00:00;11.2;90;3.0;1019.0;12.4;92;1.5;1018.1;9.8;150;5.0;1021.0;12.3;86;5.7;1017.8;13.6;132;7.5;1017.1
2018-10-12;02:00:00;10.1;90;4.0;1019.1;11.8;60;0.6;1018.1;10.1;150;5.0;1020.4;12.1;104;8.3;1017.2;13.5;135;7.3;1017.3
2018-10-12;03:00:00;10.6;100;3.0;1018.8;12.7;114;2.7;1017.8;10.4;160;4.0;1020.2;12.1;99;6.8;1017.3;13.4;141;7.8;1017.1
2018-10-12;04:00:00;10.3;90;3.0;1019.1;11.2;30;0.7;1018.0;10.4;160;5.0;1020.3;11.7;97;8.0;1016.9;13.1;139;6.7;1017.3
2018-10-12;05:00:00;10.1;120;4.0;1019.0;11.1;13;1.2;1018.1;10.1;170;3.0;1020.6;11.5;101;7.2;1017.2;12.7;133;6.9;1017.2
2018-10-12;06:00:00;10.8;100;4.0;1019.2;11.4;85;2.1;1018.1;9.6;160;3.0;1020.8;11.8;106;7.4;1017.0;12.8;137;7.0;1017.4
2018-10-12;07:00:00;12.2;100;3.0;1019.5;12.4;59;0.7;1018.2;10.4;160;4.0;1020.7;11.3;99;7.1;1017.2;13.0;139;7.6;1017.6
2018-10-12;08:00:00;14.1;130;4.0;1020.3;14.4;113;1.5;1018.7;12.3;170;3.0;1020.8;12.1;108;6.1;1017.7;13.1;143;7.7;1017.9
2018-10-12;09:00:00;16.0;140;5.0;1020.2;16.1;151;3.9;1018.5;14.1;160;5.0;1020.7;13.0;111;4.8;1018.1;14.3;155;10.5;1017.6
2018-10-12;10:00:00;17.4;150;6.0;1020.4;17.5;177;3.1;1018.8;16.3;160;5.0;1020.3;13.5;130;4.9;1018.2;14.5;160;10.7;1018.1
2018-10-12;11:00:00;18.4;140;7.0;1020.5;19.5;161;2.2;1018.6;17.8;180;4.0;1020.2;14.2;134;5.8;1017.6;14.6;159;11.5;1017.8
2018-10-12;12:00:00;19.2;160;6.0;1020.5;19.7;174;6.3;1018.4;19.5;170;4.0;1020.0;15.2;153;8.1;1017.1;14.4;164;11.7;1017.6
2018-10-12;13:00:00;19.5;160;5.0;1020.4;19.0;175;5.3;1018.7;19.5;190;6.0;1019.5;14.4;165;13.2;1017.4;14.5;163;10.5;1017.8
2018-10-12;14:00:00;19.3;160;5.0;1020.8;18.4;178;4.9;1018.9;19.7;180;4.0;1019.5;13.9;164;11.0;1017.3;14.3;164;10.1;1018.3
2018-10-12;15:00:00;17.7;170;3.0;1021.1;17.7;177;3.8;1019.0;18.7;180;4.0;1019.7;13.8;174;10.4;1018.1;14.2;171;10.1;1018.6
2018-10-12;16:00:00;15.4;160;2.0;1022.0;16.9;188;3.2;1019.9;16.8;180;2.0;1020.6;13.6;173;8.4;1018.5;13.9;174;9.2;1019.3
2018-10-12;17:00:00;13.6;150;3.0;1022.4;16.0;161;1.6;1020.1;15.8;170;4.0;1020.9;13.5;161;7.7;1018.4;13.8;173;8.3;1019.5
2018-10-12;18:00:00;13.1;120;3.0;1022.6;14.9;167;2.6;1020.1;15.1;180;5.0;1021.2;13.4;162;7.6;1018.5;13.8;177;8.7;1019.6
2018-10-12;19:00:00;11.1;140;2.0;1022.5;14.4;161;2.3;1020.4;13.9;180;4.0;1021.4;13.3;163;7.4;1018.4;13.7;174;7.8;1019.7
2018-10-12;20:00:00;9.6;90;1.0;1022.9;14.2;159;2.9;1020.4;12.7;190;3.0;1022.0;13.5;172;7.6;1019.0;13.7;174;8.4;1020.0
2018-10-12;21:00:00;10.1;0;0.0;1022.9;14.1;168;2.2;1021.1;11.9;180;3.0;1022.5;13.8;174;8.1;1018.8;13.6;173;7.1;1020.5
2018-10-12;22:00:00;9.7;120;2.0;1022.6;14.3;157;3.8;1020.4;11.0;190;2.0;1022.6;13.8;170;8.9;1018.2;13.5;158;8.9;1019.7
2018-10-12;23:00:00;9.9;120;2.0;1022.5;14.5;154;3.5;1020.3;10.3;180;3.0;1022.6;13.9;165;9.6;1017.8;13.7;158;9.1;1019.5
2018-10-13;00:00:00;9.6;120;2.0;1022.4;14.6;153;3.7;1020.0;10.0;180;3.0;1022.7;13.9;163;12.1;1017.6;13.8;162;10.4;1019.1
2018-10-13;01:00:00;9.6;120;1.0;1022.4;15.2;158;4.0;1019.7;9.9;180;2.0;1022.5;14.2;166;12.5;1016.9;13.9;164;10.8;1018.7
2018-10-13;02:00:00;9.7;110;2.0;1022.2;15.2;157;4.5;1019.2;9.9;170;2.0;1022.2;14.1;164;12.6;1016.6;13.9;163;10.6;1018.3
2018-10-13;03:00:00;10.3;120;2.0;1021.9;15.6;155;3.9;1019.1;10.0;180;2.0;1022.1;14.2;169;12.1;1016.9;14.2;167;10.8;1018.3
2018-10-13;04:00:00;9.9;130;3.0;1022.1;15.4;165;2.4;1019.6;10.2;180;3.0;1022.2;14.4;171;11.7;1016.5;14.4;175;10.5;1018.7
2018-10-13;05:00:00;9.9;130;4.0;1022.5;16.0;160;3.7;1019.2;10.3;180;4.0;1022.0;14.3;171;11.4;1016.4;14.2;174;10.1;1018.6
2018-10-13;06:00:00;10.2;130;3.0;1022.2;15.4;172;2.9;1019.5;10.9;170;3.0;1021.4;14.4;169;12.2;1016.2;14.0;174;9.5;1018.8
2018-10-13;07:00:00;13.7;0;0.0;1022.5;15.5;162;3.0;1019.4;11.9;180;4.0;1021.7;14.5;170;11.7;1016.3;14.0;168;9.9;1018.4
2018-10-13;08:00:00;15.3;130;5.0;1022.3;16.1;170;4.5;1019.5;13.6;180;4.0;1021.6;14.4;173;11.8;1016.5;14.0;170;9.3;1018.9
2018-10-13;09:00:00;17.6;150;3.0;1022.1;17.8;167;3.7;1019.8;15.4;180;4.0;1021.2;14.6;176;12.0;1016.9;14.3;173;10.0;1019.1
2018-10-13;10:00:00;18.8;150;5.0;1022.2;18.4;179;3.4;1019.8;17.6;180;4.0;1020.8;14.4;171;11.6;1016.9;14.4;172;10.6;1019.2
2018-10-13;11:00:00;19.6;160;6.0;1022.1;19.3;181;3.6;1019.6;18.9;190;5.0;1020.7;14.4;169;12.2;1017.0;14.4;168;10.7;1018.8
2018-10-13;12:00:00;20.3;160;6.0;1021.7;19.0;165;2.8;1019.4;19.8;190;5.0;1020.5;14.6;167;12.8;1016.8;14.4;170;10.0;1018.8
2018-10-13;13:00:00;20.2;170;4.0;1021.5;19.3;169;3.8;1019.2;21.2;200;5.0;1020.2;14.4;169;12.1;1016.6;14.5;168;10.2;1018.6
2018-10-13;14:00:00;20.3;160;5.0;1021.2;19.6;170;4.0;1019.1;20.8;190;4.0;1020.1;14.4;169;11.9;1016.5;14.7;164;9.4;1018.3
2018-10-13;15:00:00;20.5;150;4.0;1020.9;20.0;168;3.9;1018.6;20.2;180;3.0;1020.0;14.4;165;12.2;1016.1;14.7;169;9.7;1017.8
2018-10-13;16:00:00;17.7;140;4.0;1020.6;19.5;159;3.2;1018.2;19.2;170;4.0;1020.0;14.6;162;12.8;1015.9;14.7;162;9.1;1017.5
2018-10-13;17:00:00;15.8;130;4.0;1020.7;19.1;157;4.0;1018.1;18.0;170;3.0;1020.1;14.7;167;11.9;1015.8;14.7;167;10.8;1017.3
2018-10-13;18:00:00;13.9;130;3.0;1020.8;18.8;155;4.9;1018.2;17.6;170;4.0;1020.3;14.6;167;12.5;1015.7;14.6;168;10.8;1017.4
2018-10-13;19:00:00;13.5;110;3.0;1020.6;18.2;159;4.4;1018.1;16.6;170;4.0;1020.3;14.8;168;12.9;1015.5;14.4;166;10.1;1017.4
2018-10-13;20:00:00;13.1;120;2.0;1020.3;17.9;159;4.0;1017.9;15.6;170;3.0;1020.1;14.4;165;11.5;1015.7;14.6;167;10.2;1017.1
2018-10-13;21:00:00;14.1;130;4.0;1020.0;17.6;152;3.5;1017.8;14.6;170;4.0;1020.2;14.4;168;11.2;1015.8;14.4;167;10.3;1016.9
2018-10-13;22:00:00;13.1;130;4.0;1019.9;17.6;154;2.6;1017.8;13.4;180;2.0;1020.3;14.4;167;12.0;1015.5;14.6;168;10.1;1016.9
2018-10-13;23:00:00;12.1;120;3.0;1019.6;17.9;152;4.1;1017.5;12.6;190;3.0;1020.2;14.4;166;11.9;1015.1;14.8;169;12.0;1016.4
2018-10-14;00:00:00;11.1;130;2.0;1019.6;18.0;157;3.7;1017.3;11.1;200;2.0;1020.4;14.4;164;12.3;1014.8;14.6;165;11.7;1016.2
2018-10-14;01:00:00;10.4;130;3.0;1019.3;17.8;153;4.1;1016.9;10.4;210;3.0;1020.2;14.4;165;13.1;1014.3;14.5;163;11.9;1015.9
